Frequency (Hz),ASD (cyc/sqrt(Hz))
9.405926002401452379e+00,1.880933548931137656e-07
9.406826004889483173e+00,1.958181909090665843e-07
9.407726007377512190e+00,2.060841251564651547e-07
9.408626009865542983e+00,1.913915856465642576e-07
9.409526012353572000e+00,1.606404941459565946e-07
9.410426014841602793e+00,1.616247457515766432e-07
9.411326017329633586e+00,1.726799908216738382e-07
9.412226019817662603e+00,1.499391558281473517e-07
9.413126022305693397e+00,1.547142916146803104e-07
9.414026024793722414e+00,1.690058031352747862e-07
9.414926027281753207e+00,1.902526840053715602e-07
9.415826029769782224e+00,1.948584834811870182e-07
9.416726032257813017e+00,1.703720128534534064e-07
9.417626034745842034e+00,1.616964646635392832e-07
9.418526037233872827e+00,2.185521741506759709e-07
9.419426039721903621e+00,1.859375731860788911e-07
9.420326042209932638e+00,1.829237212538924857e-07
9.421226044697963431e+00,1.914851894938970445e-07
9.422126047185992448e+00,1.892045550228296882e-07
9.423026049674023241e+00,1.743081539969239777e-07
9.423926052162052258e+00,1.576944903518489761e-07
9.424826054650083051e+00,1.870461682095133548e-07
9.425726057138112068e+00,1.734379032589193239e-07
9.426626059626142862e+00,1.586069704028236795e-07
9.427526062114171879e+00,1.525994367972871478e-07
9.428426064602202672e+00,1.635231834847843023e-07
9.429326067090233465e+00,1.545038719647365664e-07
9.430226069578262482e+00,1.633083020814082101e-07
9.431126072066293275e+00,1.408081224448313085e-07
9.432026074554322292e+00,1.039479700598183096e-07
9.432926077042353086e+00,1.440370331556294615e-07
9.433826079530382103e+00,1.894084846676013587e-07
9.434726082018412896e+00,1.918028860144582142e-07
9.435626084506441913e+00,2.256926032408436249e-07
9.436526086994472706e+00,2.238964331039425274e-07
9.437426089482501723e+00,1.670778076731012930e-07
9.438326091970532516e+00,1.718175710474809241e-07
9.439226094458563310e+00,1.790400888539159059e-07
9.440126096946592327e+00,1.654684958151726553e-07
9.441026099434623120e+00,1.631879799806086882e-07
9.441926101922652137e+00,1.599773043536523439e-07
9.442826104410682930e+00,1.580869181640013530e-07
9.443726106898711947e+00,2.303231142418782590e-07
9.444626109386742741e+00,2.070056519682297554e-07
9.445526111874771757e+00,1.864223151994974394e-07
9.446426114362802551e+00,1.856286336443403647e-07
9.447326116850833344e+00,1.148506717838370878e-07
9.448226119338862361e+00,1.622522646285223432e-07
9.449126121826893154e+00,1.917906060780725621e-07
9.450026124314922171e+00,1.793849207511206692e-07
9.450926126802952965e+00,1.663404322610428204e-07
9.451826129290981982e+00,1.209478637360293703e-07
9.452726131779012775e+00,1.606030135168292161e-07
9.453626134267041792e+00,1.731652802890493173e-07
9.454526136755072585e+00,1.402709816034616185e-07
9.455426139243101602e+00,1.642355168719705041e-07
9.456326141731132395e+00,1.785551011332653567e-07
9.457226144219163189e+00,1.635318701524143837e-07
9.458126146707192206e+00,1.315152495667155990e-07
9.459026149195222999e+00,1.608383152540974220e-07
9.459926151683252016e+00,1.880772987103558627e-07
9.460826154171282809e+00,1.707093031181280726e-07
9.461726156659311826e+00,1.816429768587959052e-07
9.462626159147342619e+00,1.625400930891693469e-07
9.463526161635371636e+00,1.418516540426115880e-07
9.464426164123402430e+00,1.317657469726081445e-07
9.465326166611433223e+00,1.675990071143665371e-07
9.466226169099462240e+00,1.495265387011512994e-07
9.467126171587493033e+00,1.554935517396123497e-07
9.468026174075522050e+00,1.318717770469286325e-07
9.468926176563552843e+00,1.182600879152728855e-07
9.469826179051581860e+00,1.494680254558811361e-07
9.470726181539612654e+00,1.769721470550621529e-07
9.471626184027641671e+00,1.645212111305689831e-07
9.472526186515672464e+00,1.556625578698623547e-07
9.473426189003701481e+00,1.571547668411953863e-07
9.474326191491732274e+00,1.619694801818892943e-07
9.475226193979763067e+00,1.480505411758271084e-07
9.476126196467792084e+00,1.412193096681564216e-07
9.477026198955822878e+00,1.640429416231766245e-07
9.477926201443851895e+00,1.698430579059294932e-07
9.478826203931882688e+00,1.717251979531146495e-07
9.479726206419911705e+00,1.537274436101819711e-07
9.480626208907942498e+00,1.570521690310238522e-07
9.481526211395971515e+00,1.831316900757280960e-07
9.482426213884002308e+00,1.963806443438187423e-07
9.483326216372033102e+00,1.685903953779634716e-07
9.484226218860062119e+00,1.479977163578670808e-07
9.485126221348092912e+00,1.225068100904984282e-07
9.486026223836121929e+00,1.421280534291120999e-07
9.486926226324152722e+00,1.654220530679472799e-07
9.487826228812181739e+00,1.600531056910108491e-07
9.488726231300212532e+00,1.232989393354021391e-07
9.489626233788241549e+00,1.393154424882875105e-07
9.490526236276272343e+00,1.607508008934236948e-07
9.491426238764301360e+00,1.462379111689910772e-07
9.492326241252332153e+00,1.498182545556432308e-07
9.493226243740362946e+00,1.376001656825091100e-07
9.494126246228391963e+00,1.274229464600794233e-07
9.495026248716422757e+00,1.609731605440959477e-07
9.495926251204451773e+00,1.493487869886558906e-07
9.496826253692482567e+00,1.515660874751140349e-07
9.497726256180511584e+00,1.617044255056284660e-07
9.498626258668542377e+00,1.749554938571322623e-07
9.499526261156571394e+00,1.401356331787864177e-07
9.500426263644602187e+00,1.423569005888425514e-07
9.501326266132631204e+00,1.545042013606028165e-07
9.502226268620661997e+00,1.241200289727228938e-07
9.503126271108692791e+00,1.132891079370848519e-07
9.504026273596721808e+00,1.439381986421617551e-07
9.504926276084752601e+00,2.134082896631965861e-07
9.505826278572781618e+00,1.867877681311686604e-07
9.506726281060812411e+00,1.790531637461324943e-07
9.507626283548841428e+00,1.606204158328259696e-07
9.508526286036872222e+00,1.388669095318202597e-07
9.509426288524901238e+00,1.482249499009744595e-07
9.510326291012932032e+00,1.283718883052568275e-07
9.511226293500962825e+00,1.125420990823605650e-07
9.512126295988991842e+00,1.157643446783318509e-07
9.513026298477022635e+00,1.460956837289494092e-07
9.513926300965051652e+00,1.635084308961987717e-07
9.514826303453082446e+00,1.879338842666124577e-07
9.515726305941111463e+00,1.767343697080646072e-07
9.516626308429142256e+00,1.602699214144261654e-07
9.517526310917171273e+00,1.658419300061690414e-07
9.518426313405202066e+00,1.683641186119111223e-07
9.519326315893231083e+00,1.648608761587901530e-07
9.520226318381261876e+00,1.435900757945684261e-07
9.521126320869292670e+00,1.395683041964815613e-07
9.522026323357321687e+00,1.405355107407953531e-07
9.522926325845352480e+00,1.523923062781036051e-07
9.523826328333381497e+00,1.622063034086252149e-07
9.524726330821412290e+00,1.709290809628350902e-07
9.525626333309441307e+00,1.515813851879822928e-07
9.526526335797472100e+00,1.532934596616412768e-07
9.527426338285501117e+00,1.747045957715827876e-07
9.528326340773531911e+00,1.519538830794094027e-07
9.529226343261562704e+00,1.416895210367011995e-07
9.530126345749591721e+00,1.443185522829945013e-07
9.531026348237622514e+00,1.508116237558492116e-07
9.531926350725651531e+00,2.045919430897966510e-07
9.532826353213682324e+00,1.930807709683342259e-07
9.533726355701711341e+00,1.633180548729447615e-07
9.534626358189742135e+00,1.636652372427372389e-07
9.535526360677771152e+00,1.466503954905215276e-07
9.536426363165801945e+00,1.562604682198760430e-07
9.537326365653830962e+00,1.914794519501676111e-07
9.538226368141861755e+00,1.647858420670515648e-07
9.539126370629892548e+00,1.866323062833644945e-07
9.540026373117921565e+00,2.047881794347533794e-07
9.540926375605952359e+00,1.941502368762233542e-07
9.541826378093981376e+00,1.541328751667405973e-07
9.542726380582012169e+00,1.846963007058354183e-07
9.543626383070041186e+00,1.631015920323137272e-07
9.544526385558071979e+00,1.855239095110366574e-07
9.545426388046100996e+00,1.895309847502909583e-07
9.546326390534131789e+00,1.657409156434311722e-07
9.547226393022162583e+00,1.653542247385379047e-07
9.548126395510191600e+00,1.879217992071749074e-07
9.549026397998222393e+00,1.707770044098770023e-07
9.549926400486251410e+00,1.581336479938969410e-07
9.550826402974282203e+00,1.421583373914527558e-07
9.551726405462311220e+00,1.401024781085330642e-07
9.552626407950342013e+00,1.677251356950818421e-07
9.553526410438371030e+00,1.640206648951310602e-07
9.554426412926401824e+00,1.489973757631832280e-07
9.555326415414430841e+00,1.459337949414401249e-07
9.556226417902461634e+00,1.567286362694982790e-07
9.557126420390492427e+00,1.611022826586861977e-07
9.558026422878521444e+00,1.680153531219461913e-07
9.558926425366552238e+00,1.938013353265571154e-07
9.559826427854581254e+00,1.777025300729251714e-07
9.560726430342612048e+00,1.512478254120271129e-07
9.561626432830641065e+00,1.659864628955474441e-07
9.562526435318671858e+00,1.903891504222658955e-07
9.563426437806700875e+00,2.103100179228594598e-07
9.564326440294731668e+00,1.744257161030594302e-07
9.565226442782760685e+00,1.458807098436203419e-07
9.566126445270791478e+00,1.562304288815620940e-07
9.567026447758822272e+00,1.764153502879816010e-07
9.567926450246851289e+00,1.725484711028164116e-07
9.568826452734882082e+00,1.685656475426073129e-07
9.569726455222911099e+00,1.644359890934914376e-07
9.570626457710941892e+00,1.881726140194170951e-07
9.571526460198970909e+00,1.704805084675298855e-07
9.572426462687001703e+00,1.467638104220969015e-07
9.573326465175030719e+00,1.471042002947051318e-07
9.574226467663061513e+00,1.484819073519336920e-07
9.575126470151092306e+00,1.725773350641492147e-07
9.576026472639121323e+00,1.952320302652142880e-07
9.576926475127152116e+00,2.148378365392880850e-07
9.577826477615181133e+00,2.182333674603074032e-07
9.578726480103211927e+00,1.939740197769693231e-07
9.579626482591240944e+00,1.769724786730202637e-07
9.580526485079271737e+00,1.952214397321510358e-07
9.581426487567300754e+00,1.926452616873460437e-07
9.582326490055331547e+00,1.819557151842951424e-07
9.583226492543360564e+00,1.318588725815194869e-07
9.584126495031391357e+00,1.835236725184341361e-07
9.585026497519422151e+00,1.876230607921290835e-07
9.585926500007451168e+00,1.827635940101702891e-07
9.586826502495481961e+00,1.642252251567712654e-07
9.587726504983510978e+00,1.491815374465358182e-07
9.588626507471541771e+00,1.816476893095426020e-07
9.589526509959570788e+00,2.242795195721011894e-07
9.590426512447601581e+00,2.369801899239129324e-07
9.591326514935630598e+00,2.052110231754118159e-07
9.592226517423661392e+00,1.660719598905906801e-07
9.593126519911692185e+00,1.630428941785326272e-07
9.594026522399721202e+00,1.867888351035184669e-07
9.594926524887751995e+00,2.391118957930409168e-07
9.595826527375781012e+00,2.041432375487102889e-07
9.596726529863811805e+00,1.750606646724339470e-07
9.597626532351840822e+00,2.126337138439965074e-07
9.598526534839871616e+00,1.867712483098919255e-07
9.599426537327900633e+00,1.805791453686072602e-07
9.600326539815931426e+00,1.722989573388482541e-07
9.601226542303960443e+00,1.572962844015651440e-07
9.602126544791991236e+00,1.642459645710826119e-07
9.603026547280022029e+00,1.753407393278015796e-07
9.603926549768051046e+00,1.831808542932920177e-07
9.604826552256081840e+00,1.582334545333623439e-07
9.605726554744110857e+00,1.536834161658845081e-07
9.606626557232141650e+00,1.608561256637594207e-07
9.607526559720170667e+00,2.003772108968475792e-07
9.608426562208201460e+00,1.629236369339838307e-07
9.609326564696230477e+00,1.427913163869497762e-07
9.610226567184261270e+00,1.873719516607491199e-07
9.611126569672290287e+00,2.032344218090672866e-07
9.612026572160321081e+00,1.607151372070907287e-07
9.612926574648351874e+00,1.668841510065545188e-07
9.613826577136380891e+00,1.796285394179490272e-07
9.614726579624411684e+00,1.718940249695220359e-07
9.615626582112440701e+00,1.859697143594390782e-07
9.616526584600471494e+00,2.090976075755876217e-07
9.617426587088500511e+00,2.369685672084142833e-07
9.618326589576531305e+00,2.008027449149902146e-07
9.619226592064560322e+00,1.985561758380887500e-07
9.620126594552591115e+00,1.980425463607160376e-07
9.621026597040621908e+00,1.731022154063588381e-07
9.621926599528650925e+00,2.010441542277769927e-07
9.622826602016681719e+00,2.170529718529199640e-07
9.623726604504710735e+00,2.167629693076584735e-07
9.624626606992741529e+00,2.052486095135213458e-07
9.625526609480770546e+00,1.999779977132707564e-07
9.626426611968801339e+00,1.627633498118721680e-07
9.627326614456830356e+00,1.561002353906963361e-07
9.628226616944861149e+00,1.270569249705774537e-07
9.629126619432890166e+00,1.969860854894074099e-07
9.630026621920920959e+00,1.755315568086352403e-07
9.630926624408951753e+00,1.710481111161644176e-07
9.631826626896980770e+00,1.932618780523480204e-07
9.632726629385011563e+00,1.996817797876588692e-07
9.633626631873040580e+00,1.411916246841165862e-07
9.634526634361071373e+00,1.438179249870543095e-07
9.635426636849100390e+00,1.817829328859878854e-07
9.636326639337131184e+00,1.832107430702674505e-07
9.637226641825160200e+00,1.907367821563564844e-07
9.638126644313190994e+00,1.697097422823442909e-07
9.639026646801221787e+00,1.897699640199390097e-07
9.639926649289250804e+00,1.995774718305005869e-07
9.640826651777281597e+00,1.976046365799846395e-07
9.641726654265310614e+00,1.907742880012247541e-07
9.642626656753341408e+00,1.902581340885835445e-07
9.643526659241370425e+00,2.203299707204226564e-07
9.644426661729401218e+00,2.107792050440773580e-07
9.645326664217430235e+00,1.553824329008335023e-07
9.646226666705461028e+00,1.662490987900702000e-07
9.647126669193490045e+00,2.221391592688395713e-07
9.648026671681520838e+00,2.306479736501396322e-07
9.648926674169551632e+00,1.961320658388746930e-07
9.649826676657580649e+00,1.901324692330367951e-07
9.650726679145611442e+00,1.618746908897086103e-07
9.651626681633640459e+00,1.437413656607247322e-07
9.652526684121671252e+00,1.268292724586379381e-07
9.653426686609700269e+00,1.383225392915666961e-07
9.654326689097731062e+00,1.766889438431988855e-07
9.655226691585760079e+00,2.056585978769900899e-07
9.656126694073790873e+00,1.767385409258134741e-07
9.657026696561821666e+00,1.544660182867633359e-07
9.657926699049850683e+00,2.056416528316486230e-07
9.658826701537881476e+00,1.646419559053838774e-07
9.659726704025910493e+00,1.342240214900023079e-07
9.660626706513941286e+00,1.740033648397723628e-07
9.661526709001970303e+00,1.881980939292306610e-07
9.662426711490001097e+00,1.773320555334639743e-07
9.663326713978030114e+00,1.774282654513668383e-07
9.664226716466060907e+00,1.620174198282361732e-07
9.665126718954089924e+00,1.832203593176149361e-07
9.666026721442120717e+00,1.810256821956099842e-07
9.666926723930151510e+00,1.488418716578171545e-07
9.667826726418180527e+00,1.478411433443481912e-07
9.668726728906211321e+00,2.121092805027401735e-07
9.669626731394240338e+00,1.924765965570212545e-07
9.670526733882271131e+00,1.877381863189465734e-07
9.671426736370300148e+00,1.829239051319740630e-07
9.672326738858330941e+00,1.779220796285613047e-07
9.673226741346359958e+00,1.536328566529312615e-07
9.674126743834390751e+00,1.607561849484746381e-07
9.675026746322419768e+00,1.523794687784724803e-07
9.675926748810450562e+00,1.961652234000475447e-07
9.676826751298481355e+00,1.766528299328795003e-07
9.677726753786510372e+00,1.746973241319556927e-07
9.678626756274541165e+00,1.769100584486486154e-07
9.679526758762570182e+00,1.716409329962956503e-07
9.680426761250600975e+00,1.809043806450160842e-07
9.681326763738629992e+00,1.679193422943561049e-07
9.682226766226660786e+00,1.632614055524991125e-07
9.683126768714689803e+00,1.717960596020940882e-07
9.684026771202720596e+00,1.910290338802696434e-07
9.684926773690751389e+00,1.619814888999442861e-07
9.685826776178780406e+00,1.647872362579995266e-07
9.686726778666811200e+00,1.888715244029858434e-07
9.687626781154840216e+00,1.840283535183189904e-07
9.688526783642871010e+00,1.780079359259700295e-07
9.689426786130900027e+00,1.607507654892319921e-07
9.690326788618930820e+00,1.545141418834842806e-07
9.691226791106959837e+00,1.812762162018084096e-07
